Date,Fund_1,Fund_2,Fund_3,Fund_4,Fund_5,Fund_6,Fund_7,Fund_8,Fund_9,Fund_10
2023-03-05,122.04755539164587,83.94268354605258,89.62862046491573,109.73962323554657,104.31595348779983,113.88008462749195,107.37346357541142,95.99631958513994,116.42961138510721,87.47887267302016
2023-03-06,123.4448663958789,85.61498476317946,92.81085088661763,113.28917817779782,106.80937210702659,114.58703773211818,108.39526667771635,95.9770653861064,116.13498366611805,91.30829203975878
2023-03-07,124.42513385821013,86.254196540396,94.18471575929856,112.64224946180104,107.85682136304509,115.06409269009963,108.9997170733962,97.68420160569296,112.75162123799014,92.13922627088549
2023-03-08,126.74358711098415,84.75845094791529,92.52078004172338,112.00697491971763,112.38301073891263,113.8839900131329,109.17071103353871,98.9845065442941,115.25373069290117,91.21063058178743
2023-03-09,127.74580868303906,81.81079164851667,94.18522771267055,111.0642864763949,109.96655005247065,114.99441588359807,111.22462895274072,99.21669386454887,118.72953844277309,91.7183688997866
2023-03-10,126.94694472515744,79.223636904347,94.0198770203048,110.2489398352122,114.53321374323828,111.73428859962335,106.77933839210958,97.16283341703908,120.96914987719597,94.33144518689213
2023-03-11,124.92597752194305,77.41403543545667,93.34502701184185,105.70894435537528,112.10113419970833,113.61585335579336,106.98893672755322,94.51446253402396,120.55346273004275,97.09280972722595
2023-03-12,124.30391197668004,76.17545154456077,94.3606478084433,106.35118230135599,112.68991562814455,111.91978806180197,106.8165702532252,94.70572224869395,123.19745418463701,96.19903178155604
2023-03-13,125.0848624822017,75.95641109313543,92.61144142817851,105.00230019656401,109.53184597289074,110.0457937150203,108.59876552884973,93.7291887599979,132.06854805650744,96.58872820378241
2023-03-14,124.29411860770101,74.56983015631141,91.81554675887438,102.46608022564152,109.56725434390802,109.83285277899917,108.12992978707857,95.36625909125432,132.38791603495093,94.37991108104282
2023-03-15,125.07552759898356,75.02482290303408,92.09434710935926,103.62372655285816,110.4981008078243,110.64128186067201,105.54660931410966,96.71772046430223,128.7410962064198,95.62522550455806
2023-03-16,126.17406629233842,74.7111498916073,90.9444313213154,101.94188582662045,110.12205507614286,110.94960692557638,105.56445360683038,96.37847252776484,127.15603762707543,98.00186379873061
2023-03-17,128.27657902822835,74.72533177211805,92.46567067014746,101.42401739626004,111.85155540288847,109.5488453027003,102.93533582504406,94.25847906629772,128.82623167349482,98.06427052963528
2023-03-18,131.56763003217412,76.25903258744859,96.78628286489041,103.65500457517788,112.09520364690368,108.60633984570802,98.37725303975297,95.17316103240807,124.4846729426209,97.0171260423723
2023-03-19,131.77289505565793,74.6389726424243,94.96114005421607,101.46392052530324,110.80687956886007,106.51439494764749,100.02249622384878,93.33241316777053,124.92752275651489,97.57614796064196
2023-03-20,128.3263049741489,75.20150287458391,91.00808514246242,99.13136914321653,109.42512963789757,106.10755700340447,101.35463745511804,91.98741707144171,125.92532758280184,98.22789266803073
2023-03-21,127.44058630262396,75.18258833451851,86.45372165259325,99.5318195125674,111.3772852211574,108.0467108749804,102.4434996207199,90.27563251548861,129.984852450075,98.3554220697203
2023-03-22,127.55289349110987,74.73128582252613,86.1285083820335,101.24797804526726,109.77542094583028,108.03888073633195,105.51346020860682,90.03807043565486,133.5612676360214,98.63666369346919
2023-03-23,122.86974115849061,75.92209999906112,84.70057395804973,98.85699431017714,111.98617336707133,109.61733335727398,103.89955444302095,92.03994577182273,135.98624349209044,98.36235142225834
2023-03-24,126.28223816131003,77.12335880883273,85.14072155163947,99.4615390400996,114.9985632928922,112.32946598857858,100.47963564182704,92.03113050480441,129.81025700719013,99.92978292067332
2023-03-25,126.64183419044114,75.80942092200381,85.42295808844872,100.32834566649231,110.77676996512398,111.20658528258669,100.31779461329877,91.25612207562976,132.32106201584287,101.1069197010828
2023-03-26,127.60773863934057,75.56085013121631,81.99916995107345,97.22946319463233,113.53781233258022,110.85386631817171,99.51600394833775,88.61090973199414,134.28150190655043,99.51654320578385
2023-03-27,131.09277351804366,75.94332481966818,78.27869576169594,98.39403104130606,118.68440181713989,114.94551341208195,97.58810015919532,89.54047070502205,135.0032424090814,97.90741547102238
2023-03-28,129.44063009172626,75.57013009709344,78.85782746386654,99.6878228335888,119.34239796152613,117.76786692764965,97.40887663386687,88.21279258567293,130.0979448696123,97.50893320329408
2023-03-29,130.92671707638027,76.3659125845236,79.12481805591601,99.22160445875656,120.91531311311216,114.41962319568349,96.03863391845542,88.40975717558808,127.9757543961273,98.65850443395135
2023-03-30,130.63903409713603,76.75243531558922,78.2824987647738,101.08550168983601,123.67388923002554,115.17267839124052,91.98310281500032,87.8147459210031,124.83992888839559,98.89221840234856
2023-03-31,130.15805548719746,79.28419900071029,75.03936524836949,102.80868941801857,122.92434990471534,115.17377482014044,91.04974439409645,89.21322799294515,119.55730517214636,97.87457726917401
2023-04-01,128.1479142940248,77.10031380099583,75.9236877769073,102.96771069999593,123.41729682025068,116.79193213646111,88.67001101942019,88.94670423721934,119.54998609155261,98.2841136228151
2023-04-02,132.41678585153184,76.93039644285476,78.33787037616624,102.27044622477857,119.84900784482303,115.3128044723224,89.14243647185465,88.8471194416961,117.54701399759024,97.7638989238015
2023-04-03,131.42233568365327,75.67235019201544,78.88228418538425,100.77807308466302,120.21454379850513,113.66690533966872,87.79738412637933,89.66710690343642,124.02754746521849,99.14117555261956
2023-04-04,133.26084018473807,76.49520634860406,77.21101727850308,100.72128941327969,121.53191053747851,112.36050861769931,90.04214584384844,93.25664828411706,123.5879677009004,99.66949242910377
2023-04-05,128.26353898859603,74.26850019486054,77.2970152291458,101.58209220898951,122.91197666062972,111.26805151785406,93.3637033177359,94.83086635928454,126.94570648894252,99.16671455842659
2023-04-06,131.2905290842753,74.73146245542328,74.65710170617876,101.08813375213575,125.79295275336035,112.81028355159042,94.82258321957391,94.67121707651907,122.7627084198859,99.53405785414579
2023-04-07,134.0534362717549,73.88394252295996,76.63170872153387,97.75601461903003,123.64873037003747,110.5450056839257,91.43992010758633,94.67696947213031,121.39612852094008,101.62833096834842
2023-04-08,134.31466381766356,72.90757260681734,76.78850550163824,99.61638082941393,122.19989508655549,109.3749491130575,94.60552515091277,93.73281951318671,121.64315208820192,100.70208210516793
2023-04-09,133.70502979675823,71.0092804964124,73.39415233299017,99.90062106306242,127.29577266050616,106.04850574710419,98.03417794698154,92.04094977267673,119.32326720151225,101.35085644798477
2023-04-10,134.77467005014353,70.41483574672583,72.84245883766447,99.33175021823088,126.8747769977031,107.86416253193487,98.07654653055492,91.07431133152232,118.26532153387429,101.23659699435524
2023-04-11,140.94409017282334,71.78940442746394,73.6861593673811,100.60889586227573,127.43312032516276,110.19483868481123,101.06075120032956,89.73817556432945,117.72402481975897,101.92821899637623
2023-04-12,135.97373432709765,71.75685537686385,73.07263436547785,102.90977894899282,127.24525575353915,109.58212801762515,99.77843901133008,90.85218521226133,117.14575644059381,100.86072077694712
2023-04-13,138.10043801178801,72.5675820902934,72.56862368608292,98.58461744523346,124.94504604193799,109.02707928518369,95.49558356894784,89.00309773337618,121.70946107962347,101.03877695799817
2023-04-14,135.58254303725644,74.74196466748992,70.34729411099234,99.22679318220254,129.40778854605477,109.86710810984135,93.82569602762297,91.25763526135606,122.67616914430984,102.829706710654
2023-04-15,135.52853130078563,75.09680965831984,71.34365974709647,97.10336578943308,127.90543774601069,112.62105836972229,97.55751174777285,92.56160477829832,123.91148404175311,101.28807226157603
2023-04-16,134.85663473123773,74.34145648651415,70.18705559803054,97.83034544109879,124.73334688177222,113.40336734220445,94.21179266298716,92.59766056474736,125.31574194489875,99.13362617884806
2023-04-17,133.7014035544267,74.96670827053245,66.40319180878133,98.01807287709308,123.49645532779962,112.05860605483974,94.21075534257665,92.59822111559694,126.92794825413007,97.08519940834496
2023-04-18,133.67341950557213,74.23223464308913,65.78687494890507,98.95276321207133,118.05797621972694,108.97475504010225,94.28473994816076,91.61775921490268,126.70701408332565,95.26673532539515
2023-04-19,130.64124879969546,73.55823502934452,67.40054429001458,98.21173424735213,116.36640325855674,106.9089046477891,93.17233015473073,92.08790525766727,125.85355696815459,96.17416742300658
2023-04-20,133.3303171480149,71.54582365741643,66.74856290744782,95.45212184670018,113.88793511643259,107.04197743873,92.22187951332283,93.99170821527443,126.29443925160014,94.01084926617969
2023-04-21,128.54604268087166,72.73868104954916,69.64876291024075,94.80729285468453,115.43492389731031,105.84946902152154,92.37512738522972,92.73598155170379,129.36249527869344,93.5627629565512
2023-04-22,129.9337345229447,72.23328932132873,70.39569008385446,95.38587469806352,113.72474242442124,106.20030190016445,91.18074157243953,90.03416976278336,132.42204790771345,94.48834464493888
2023-04-23,129.0851740674357,72.47005331627734,70.99186794898607,96.83868597954937,115.94597845015726,105.20205004347807,88.19846156082282,91.23712952580651,131.75353267995786,95.11825544353971
2023-04-24,126.06219319269512,71.11868142468171,70.76398713051353,95.13650692963739,119.51324753846997,103.3096240885659,88.63466775156593,91.79941971351758,133.8780211856475,94.53147628282575
2023-04-25,126.57245102396313,71.67675379540216,70.64318202232793,96.60217105091282,121.5671851678771,101.24244626700782,90.82283003101074,89.8455813147321,133.33095838319016,94.82024911834954
2023-04-26,122.63110872058589,70.69371125381946,70.17795492720967,95.66338300475911,120.9911339119905,103.93144833891684,92.63930188342059,88.59363380776335,133.42579423235063,94.9828018680709
2023-04-27,122.7285117203661,70.513388775645,69.6476387328736,96.18348073240422,121.36675317728273,105.5021426724964,90.91399533000812,87.14752158806358,132.09900933365003,94.64201732004625
2023-04-28,119.23596041522633,71.62756156357165,70.57197984084357,95.44783010453891,117.29493881903292,108.60588965396458,88.29765036633343,85.94783894848227,131.59511133275453,94.32275615053307
2023-04-29,120.33596481495373,72.6470844673119,68.92089327376328,95.70864697139744,116.94972266610012,109.60280106904602,87.72050855442583,85.41926211740234,135.3018734093181,97.69638297966574
2023-04-30,118.11129618342993,72.61827689761063,67.06710418017815,96.98905299642901,114.73590578144359,108.80162060110925,90.88364033099734,84.9866649104325,135.56447325124847,98.9614509479872
2023-05-01,117.04594642498385,70.30710157697223,65.18386819288516,95.20394899588648,116.48851743892416,111.24930842967868,92.2331493139478,83.93579804693886,135.94960279350053,102.8892719734665
2023-05-02,117.7340581112409,74.09458663847025,68.51746010298426,94.23300310114816,123.08183189325601,111.18676896087368,93.72651353431749,82.72669342737807,131.8178804663385,102.07115717436501
2023-05-03,115.9149677534606,76.42304321563643,69.42590381813713,94.49444680214721,124.4352490699179,111.60419857000679,95.64478689592548,82.36708855405043,130.9618390608617,101.93239495251636
2023-05-04,115.78058985041233,77.41716538435567,69.95439497581759,97.89849159461929,118.98435262181559,111.5229491014051,96.57040184464097,82.62952156057972,130.29817514553042,99.75980663839472
2023-05-05,112.27514608305884,76.36756915325977,68.10495000235687,96.6309170329024,118.03877632748545,105.93594246408836,96.83828781054663,82.13294836262891,128.0294216007017,98.4676109961976
2023-05-06,113.69177909413877,76.21142352250699,69.16626740790221,99.58801715700912,118.35686726421875,108.82592743494213,98.31343112570626,83.94107839978278,128.08767161341385,101.46404050133447
2023-05-07,117.70490290415626,75.46595632106634,68.96469728487996,102.58226529235381,118.58433299031235,109.73430475142429,97.0784354612909,84.75141758251586,126.9332394481014,100.61655716809304
2023-05-08,124.27803637786556,77.18276206879378,69.33394968970433,102.4325293181962,116.677747275413,110.34958412410599,93.92021676958079,82.18971519355898,127.14647624211968,103.70634079461523
2023-05-09,124.50464034282388,77.54745463579955,67.64112609355365,101.97442155747723,117.30738921044805,110.2336957568395,95.48200943252495,83.00757087524713,127.47089851269675,101.64322798921953
2023-05-10,126.46734180415744,76.45287623360208,67.91214524338994,100.91582733276883,114.10078956649023,110.53995505156051,98.20018902675224,83.96260084124563,124.91245031096612,99.92998009786123
2023-05-11,121.96352189214046,75.80504576966705,67.19255912324748,100.81258661114818,111.72886327730438,109.41756087729182,95.67454550688042,83.26907274783912,123.8665911625063,99.38439243185101
2023-05-12,125.62909731022931,77.3348967020176,65.90647479989326,98.68536124166074,113.31625647818242,110.56445922717677,97.4831956851475,80.90350213111786,124.0678570241401,99.2830204761124
2023-05-13,127.5794350373285,79.56227793256329,67.11603381792631,98.57250611718585,110.784251064534,108.10764265988789,101.25166318274698,80.91590208377485,127.15346036660908,100.74937078903345
2023-05-14,126.34463592727757,81.75103366385292,64.53591258594159,100.78577471644871,112.0960091963654,108.44960479322067,101.2464322544807,80.90405078649269,127.83895772104114,101.47600816346267
2023-05-15,129.4708590830522,82.86502043288012,65.44712137655141,99.86194449485824,108.71875787105083,109.48494594929916,99.34157679050682,79.17988202887844,126.06191454797093,100.80007199621761
2023-05-16,128.81191435786505,82.48821266440679,66.56706255313165,99.50135653860546,112.9398907858302,109.11517419986644,99.62265677757178,76.99664206838989,127.11819992911562,100.58506010989348
2023-05-17,127.63193234490073,77.67525239239626,65.1031801637595,96.9623697658207,111.01607965537872,109.8031183641366,98.36120667672736,76.8685568159061,131.676471292248,100.07157270244736
2023-05-18,128.84529064576736,78.09072802970046,63.768030373795334,97.50641896339177,110.46980676444403,107.95264103478466,96.96597336711616,76.52814697569276,134.21135343619503,98.60707929809193
2023-05-19,126.10512625396491,78.088157465729,63.41248266336703,97.89324889310696,111.27330799190527,106.18016067287928,97.93206800590873,75.92142861679285,135.75452324672682,97.20612839084004
2023-05-20,128.68176865194155,78.28491445736763,63.859598071026454,97.98678935750138,109.88932408537227,106.60744992593756,94.31976749363945,75.80110803605808,137.82306836197412,98.80479420718487
2023-05-21,125.96403591839803,78.36086274300315,63.6155666125163,97.66809656004449,110.23601733627493,107.83720354750126,91.18737356796287,74.21286628607831,141.99070493206244,95.91469085549474
2023-05-22,123.31865313316655,76.4901758927959,64.30509965169188,97.2391999298537,111.63136808116727,104.4001389691198,91.22783251641047,73.5997498900581,145.19801407331644,98.39674620698095
2023-05-23,121.07501874365632,77.25762890683443,67.13931420769994,97.97126558739862,113.99052860667447,105.3266224255751,91.18102384442392,74.34554907846126,146.92615619098456,97.85675395470827
2023-05-24,122.91414836921777,78.13681250764418,66.28712031538842,97.92891760348515,115.97543925125693,104.35399157694563,91.90151398028553,73.85119344055101,150.2233975580078,96.64723100073047
2023-05-25,121.39794000329154,79.09649650229301,63.44476178837437,98.39159042033951,115.53707178309243,104.01195013516099,95.86524318217106,71.50512735416008,146.81112220229204,97.79116199357775
2023-05-26,118.12506177618562,80.44417314603429,64.7547749128939,98.70887794017548,115.16436085541856,101.64341032015396,96.0956862423113,70.86292884531899,142.17958800391875,100.11501888279182
2023-05-27,116.6941420280053,81.31883697807228,67.47984132468841,100.37226164452446,121.11609974004737,100.17186855029372,97.4177667976929,69.42207214731765,142.64864865383348,101.90528757071502
2023-05-28,116.61935888890325,80.71866091035562,68.14243999508959,101.39153307462738,123.64713064095274,101.81710439519998,95.2319792771139,69.7744300969942,142.85439007265842,102.72354960924257
2023-05-29,113.86487381069573,80.61573951123148,66.28939377408895,101.68485144385633,121.13955193961192,101.87398730604843,96.9140204212507,70.1971173611692,141.22269135472894,104.50989321892123
2023-05-30,111.24215332768857,80.74796928533836,66.08407503278644,104.00085922309552,121.40602740948403,101.21106955142302,95.74068335508008,67.98473461754423,143.67190322533565,101.63963756295576
2023-05-31,115.93945633805043,80.90450649789152,64.23616028637205,104.65648354499015,120.5108826734467,101.01064106850184,95.89795457937343,68.96515922969401,138.05143893012854,100.79101888925757
2023-06-01,113.9439866368201,82.35819202090127,65.26852450015153,106.70507563748346,120.1520792177545,101.85070626897159,95.65787228780651,67.50781922783956,136.50109126170605,99.32161474955693
2023-06-02,113.20781192980813,83.3123971265683,63.06360623126797,107.67653349151607,116.90209842684519,102.61340575318269,97.93055098892654,69.50770215581305,135.11095507883263,101.26774428986316
2023-06-03,112.37632998340507,86.42762943547132,62.59042614048792,104.70156157064754,115.84269523605437,102.48252656060195,94.97995629661861,69.4432859605746,130.46822684221092,100.64640102648448
2023-06-04,111.42931934998977,89.86022733584934,61.01887782706924,106.75083513031554,120.45951630947316,104.38668314950799,89.99213246481739,67.79876641794394,134.56353982882538,102.00779506399338
2023-06-05,112.8140442362916,89.98905926866541,61.21234532626191,106.96728778011216,121.99413183388748,106.10884053789059,89.55036540319821,66.3276867276146,130.72266221375088,102.88238042676137
2023-06-06,114.95332105142924,83.77443284487767,60.651729495052955,106.88392586615475,115.308176222486,106.85450179216156,90.51537974414771,66.76636548145014,129.1075652636076,101.46292138274492
2023-06-07,114.24991149153007,85.63950173560865,60.91975267683575,107.33500010488936,118.39473589399981,106.95370554469379,90.83238231276398,66.26997772367582,131.56933343622367,100.51004946732445
2023-06-08,111.42456079544259,84.8065056480385,60.95379243385427,106.77956858901668,121.23287668491677,108.14885530124121,93.40663537950832,66.14827792736712,133.3543282955181,102.59071634901224
